"id","PY","TI","AB","AU","CT","url","KW"
"c05763371c7d494cb02688d21aed1ee7",2022,"Editorial:On FOSS in Libraries","Some thoughts on the state of free and open source software in libraries.","Darby,Andrew","Code4Lib","https://journal.code4lib.org/articles/16820","editorial"
"c0e36e19f35b48e9999d1f87640bb979",2019,"Content Dissemination from Small-scale Museum and Archival Collections: Community Reusable Semantic Metadata Content Models for Digital Humanities","This paper highlights the challenges incontent dissemination in Cultural Heritage (CH) institutions by digital humanities scholars and small Museums and Archival Collections.It showcases a solution based on Community Reusable Semantic Metadata Content Models (RM’s) available for download from our community website. Installing the RM's will extend the functionality of the state of the art Content Management Framework (CMF) towards numismatic collections. Furthermore, it encapsulates metadata using the Resource Description Framework in Attributes (RDFa), and the Schema.org vocabulary. Establishing a community around RM’s will help the development, upgrading and sharing of RM's models and packages for the benefit of the Cultural Heritage community. A distributed model for Community Reusable Semantic Metadata Content Models will allow the community to grow and improve, serving the needs and enabling the infrastructure to scale for the next generation of humanities scholars.","Avgousti,Avgoustinos;Papaioannou,Georgios;Ribeiro Gouveia,Feliz","Code4Lib","https://journal.code4lib.org/articles/14054","semantic metadata;RDFa;Schema.org;cultural heritage;humanities scholars"
"c0ff37d6bdca414f8e956ed88dda9a39",2020,"Update OCLC Holdings Without Paying Additional Fees: A Patchwork Approach","Accurate OCLC holdings are vital for interlibrary loan transactions. However, over time weeding projects, replacing lost or damaged materials, and human error can leave a library with a catalog that is no longer reflected through OCLC. While OCLC offers reclamation services to bring poorly maintained collections up-to-date, the associated fee may be cost prohibitive for libraries with limited budgets. This article will describe the process used at Austin Peay State University to identify, isolate, and update holdings using OCLC Collection Manager queries, MarcEdit, Excel, and Python. Some portions of this process are completed using basic coding; however, troubleshooting techniques will be included for those with limited previous experience.","Wood,Nicole;Shumate,Scott","Code4Lib","https://journal.code4lib.org/articles/15385","OCLC;MarcEdit;Austin Peay;Excel;Python"
"c18eaea3f51a4a51b9d4b8eded662f77",2013,"Actions Speak Louder than Words: Analyzing large-scale query logs to improve the research experience","Analyzing anonymized query and click-through logs leads to a better understanding of user behaviors and intentions, and provides opportunities to create an improved search experience. As a large-scale provider of SaaS services that returns search results against a single unified index, Serials Solutions is uniquely positioned to learn from the dataset of queries issued to its Summon® service by millions of users at hundreds of libraries around the world. In this paper, we describe the Relevance Metrics Framework that we use to analyze our query logs and provide examples of insights we have gained during development and implementation. We also highlight the ways our analysis is inspiring changes to the Summon® service to improve the academic research experience.","Diamond,Ted;Price,Susan;Chandrasekar,Raman","Code4Lib","http://journal.code4lib.org/articles/8693","Summon;SaaS;relevance metrics;log analysis"
"c1e9aad23c134761a8bcdf1dc35d0934",2017,"Usability Analysis of the Big Ten Academic Alliance Geoportal: Findings and Recommendations for Improvement of the User Experience","The Big Ten Academic Alliance (BTAA) Geospatial Data Project is a collaboration between twelve member institutions of the consortium and works towards providing discoverability and access to geospatial data, scanned maps, and web mapping services. Usability tests and heuristic evaluations were chosen as methods of evaluation, as they have had a long standing in measuring and managing website engagement and are essential in the process of iterative design. The BTAA project hopes to give back to the community by publishing the results of our usability findings with the hope that it will benefit other portals built with GeoBlacklight.","Blake,Mara;Majewicz,Karen;Tickner,Amanda;Lam,Jason","Code4Lib","http://journal.code4lib.org/articles/12932","big ten academic alliance;geospatial data;GeoBlacklight"
"c22201e3f5c64257a2be2174aa9ea323",2008,"Building an Archival Collections Portal","Columbia University Libraries has developed the Archival Collections Portal, a unified search system helping users discover archival resources in a streamlined way. We combined the power of Lucene and Solr to search XML, parse JSON objects, create EAD-compliant documents, and deliver results in an easy-to-use interface. By reusing MARC records and employing new search engine features and techniques, we are able to bring important and hard-to-find collections to researchers and archivists. The canonical home page of the Portal is http://www.columbia.edu/library/archival.","Marquis,Stuart;DiPasquale,Joanna;Catapano,Terry","Code4Lib","http://journal.code4lib.org/articles/77","Columbia University;archival portal;XML;JSON;EAD;MARC"
"c2b8dc0ab47448db9139ab9914cfd1d1",2008,"‡biblios: An Open Source Cataloging Editor","‡biblios is an open source cataloging editor designed to allow libraries to perform copy and original cataloging in a web based environment. ‡biblios allows users to search for, edit, and save bibliographic records in the MARC21/MARCXML formats. It also allows users to send records directly to integrated library systems such as the Koha ILS. Where most MARC editors are part of an integrated library system (and therefore require logging in), ‡biblios allows users to catalog with an open source standalone system available anywhere via a web browser. Unlike other cataloging editors, it offers an attractive user interface for searching, saving and editing cataloging records. This article describes the system architecture and design of ‡biblios.","Catalfo,Chris","Code4Lib","http://journal.code4lib.org/articles/657","biblios;liblime;marc editor;metadata editor;open source;MARC21;architecture"
"c377bad477ac4004b5264402c9d2ff80",2012,"Ref2RIS: Importing Word-Processed Bibliographies into Bibliographic Management Software","Many who would benefit the most from timesaving bibliographic managers hesitate to adopt the technology due to the difficulties in importing legacy bibliographies developed over years. Existing shortcuts rely on manual reformatting or on re-searching online databases for the records - often almost as laborious as retyping the references. Ref2RIS was developed to automate the task of converting a bibliography in specific citation styles from common word processing document formats into the widely used RIS format. It uses the Unix stream editor sed and the conversion options of Apple's textutil. It can be invoked as a series of simple shell commands on any Linux terminal, or more simply as a drag-and-drop Applescript application on MacOS 10.4 or higher.","Fitchett,Deborah","Code4Lib","http://journal.code4lib.org/articles/6286","Ref2RIS;Unix;bibliographies;RIS"
"c41e9cacf4e84ccebcf992df74fe654f",2009,"Editorial Introduction - Issue 6","The intelligent use of technology in libraries continues to be one of our most crucial challenges. For those of us who became librarians because we loved to explore the book stacks, we are now finding new ways to explore both old and new content in digital form. With issue 6 of the Code4Lib Journal we hope you will find new ways to explore, experiment, and bring to your library users what they want and need.","Schwartz,Christine","Code4Lib","http://journal.code4lib.org/articles/1376","editorial"
"c44cf768957044c1a7f6f43d2489eb63",2018,"OneButton: A Link Resolving Application to Guide Users to Optimal Fulfillment Options","Like many consortia, institutional members of the Private Academic Library Network of Indiana (PALNI) provide multiple fulfillment options to obtain requested items for their users. Users can place on shelf holds on items, or they can request material that isn’t held by their institution through a group circulation resource sharing network (dubbed PALShare) or through traditional InterLibrary Loan (ILL) (through WorldShare ILL or ILLiad). All of these options can be confusing to users who may not understand the best or fastest way to get access to needed materials. A PHP application, OneButton, was developed that replaces multiple fulfillment buttons in institutional discovery interfaces with a single OpenURL link. OneButton looks up holdings and availability at a user’s home institution and across the consortium and routes the user to the optimal fulfillment option for them. If an item is held by and available at their institution, the user can be shown a stack map to help guide them to the item on the shelf; if an item is held by and available at the consortium, the user is routed to a group circulation request form; otherwise, the user is routed to an ILL request form. All routing and processing are handled by the OneButton application – the user doesn’t need to think about what the ‘best’ fulfillment option is. This article will discuss the experiences of one institution using OneButton in production since fall 2017, analytics data gathered, and how other institutions can adopt the application (freely available on GitHub: https://github.com/PALNI/onebutton).","Magnuson,Lauren;Stutzman,Karl;Peters,Roger;Brubaker,Noah","Code4Lib","https://journal.code4lib.org/articles/13951","OneButton;PALShare;PHP;OpenURL;ILL"
"c467347f8594499d805e356221997d8e",2015,"Barriers to Initiation of Open Source Software Projects in Libraries","Libraries share a number of core values with the Open Source Software (OSS) movement, suggesting there should be a natural tendency toward library participation in OSS projects. However Dale Askey’s 2008 Code4Lib column entitled “We Love Open Source Software. No, You Can’t Have Our Code,” claims that while libraries are strong proponents of OSS, they are unlikely to actually contribute to OSS projects. He identifies, but does not empirically substantiate, six barriers that he believes contribute to this apparent inconsistency. In this study we empirically investigate not only Askey’s central claim but also the six barriers he proposes. In contrast to Askey’s assertion, we find that initiation of and contribution to OSS projects are, in fact, common practices in libraries. However, we also find that these practices are far from ubiquitous; as Askey suggests, many libraries do have opportunities to initiate OSS projects, but choose not to do so. Further, we find support for only four of Askey’s six OSS barriers. Thus, our results confirm many, but not all, of Askey’s assertions.","Thacker,Curtis;Knutson,Charles","Code4Lib","http://journal.code4lib.org/articles/10665","OSS"
"c54db329b0d844e7a1c736d7ec2225f3",2021,"Using Low Code to Automate Public Service Workflows: Three Cases","Public service librarians without coding experience or technical education may not always be aware of or consider automation to be an option to streamline their regular work tasks, but the new prevalence of enterprise-level low code solutions allows novices to take advantage of technology to make their work more efficient and effective. Low code applications apply a graphic user interface on top of a coding platform to make it easy for novices to leverage automation at work. This paper presents three cases of using low code solutions for automating public service problems using the prevalent Microsoft Power Automate application, available in many library workplaces that use the Microsoft Office ecosystem. From simplifying the communication and scheduling process for instruction classes to connecting our student workers’ hourly floor counts to our administrators’ dashboard of building occupancy, we’ve leveraged simple low code automation in a scalable and replicable manner. Pseudo-code examples provided.","Morganti,Dianna;Williams,Jess","Code4Lib","https://journal.code4lib.org/articles/16096","automation;low code;cases"
"c554db31f9e94cb5908b32fe505453fd",2010,"Using Amazon S3 in Digital Preservation in a mid sized academic library: A case study of CCSU ERIS digital archive system","With the increasing numbers of born digital and digitized objects in academic libraries from sources such as digital collections and institutional repositories many academic libraries need to seriously consider implementing some form of digital preservation system. In 2009 the Central Connecticut State University Library decided to use Amazon S3 for digital preservation storage despite some drawbacks. The library has developed a system, ERIS Digital Archive, to manage all digital preservation processes and to make the system as compliant with the OAIS model and ""Trustworthy Digital Repositories"" as possible.","Iglesias,Edward;Meesangnil,Wittawat","Code4Lib","http://journal.code4lib.org/articles/4468","Amazon S3;digital preservation;case study;CCSU ERIS;digital archive;Connecticut;OAIS"
"c58d6ac65c9642fe97df9995f91e9122",2014,"Enhancing Descriptive Metadata Records with Freely-Available APIs","This article describes how the University of North Texas Libraries' Digital Projects Unit used simple, freely-available APIs to add place names to metadata records for over 8,000 maps in two digital collections. These textual place names enable users to easily find maps by place name and to find other maps that feature the same place, thus increasing the accessibility and usage of the collections. This project demonstrates how targeted large-scale, automated metadata enhancement can have a significant impact with a relatively small commitment of time and staff resources.","Phillips,Mark;Tarver,Hannah","Code4Lib","http://journal.code4lib.org/articles/9415","API;North Texas;metadata records;metadata enhancement"
"c6152d2d28bb4f8d8361fb6a030f13ca",2018,"EnviroPi: Taking a DIY Internet-of-Things approach to an environmental monitoring system","Monitoring environmental conditions in cultural heritage organizations is vitally important to ensure effective preservation of collections.Environmental monitoring systems may range from stand-alone data-loggers to more complex networked systems and can collect a variety of sensor data such as temperature, humidity, light, or air quality measures.However, such commercial systems are often costly and limited in customizability and extensibility.This article describes a do-it-yourself network of Bluetooth Low Energy-based wireless sensors, which seeks to manage earlier-identified trade-offs in cost, required technical skill, and maintainability, based on the Raspberry Pi™ single-board computer and a series of microcontroller boards.This builds on the author’s prior work exploring the construction of a low-cost Raspberry-Pi™-based datalogger, iterating upon reviewer and practitioners’ feedback to implement and reflect upon suggested improvements.","Maceli,Monica","Code4Lib","https://journal.code4lib.org/articles/13943","Raspberry Pi;EnviroPi;DiY;IoT;monitoring;sensor data;Buetooth"
"c6bfa7ad00e64a67b24c97910dbbd41d",2023,"The Brooklyn Health Map: Reflections on a Health Data Dashboard for Brooklyn, NY","Recent years have put a spotlight on the importance of searchers of all kinds being able to quickly and easily find relevant, timely, and useful health information. This article provides a general overview of the process used when creating the Brooklyn Health Map, an interactive Brooklyn-based health data dashboard that visualizes community health information at the census tract, zip code, and neighborhood levels. Built using HTML, CSS, Bootstrap, and JavaScript, the Brooklyn Health Map presents information in the form of interactive web maps, customizable graphs, and local level data summaries. This article also highlights the tools used to simplify the creation of various dynamic features of the dashboard.  by Sheena Philogene","Philogene,Sheena","Code4Lib","https://journal.code4lib.org/articles/17158","Brooklyn;dashboard;Boostrap;JavaScript"
"c7ae02a5d80040f6a5df761efa36153d",2009,"How Hard Can It Be? : Developing in Open Source","In 2000 a small public library system in New Zealand developed and released Koha, the world’s first open source library management system. This is the story of how that came to pass and why, and of the lessons learnt in their first foray into developing in open source.","Blake,Rosalie;Cormack,Chris;Ransom,Joann","Code4Lib","http://journal.code4lib.org/articles/1638","Kohs;open source"
"c7d28e2f8c794a119af0bec222efe483",2018,"Automated Playlist Continuation with Apache PredictionIO","The Minrva project team, a software development research group based at the University of Illinois Library, developed a data-focused recommender system to participate in the creative track of the 2018 ACM RecSys Challenge, which focused on music recommendation. We describe here the large-scale data processing the Minrva team researched and developed for foundational reconciliation of the Million Playlist Dataset using external authority data on the web (e.g. VIAF, WikiData). The secondary focus of the research was evaluating and adapting the processing tools that support data reconciliation. This paper reports on the playlist enrichment process, indexing, and subsequent recommendation model developed for the music recommendation challenge.","Hahn,Jim","Code4Lib","https://journal.code4lib.org/articles/13850","Minrva;project;RecSys;authority data;plylist enrichment;indexing;music;recommendation"
"c7f9b0bed93743d1a217615261a4fe19",2020,"Editorial: For Pandemic Times Such as This","A pandemic changes the world and changes libraries.","Murray,Peter","Code4Lib","https://journal.code4lib.org/articles/15475","editorial"
"c8639b3802ff4fe280a1b064bfe84838",2023,"Editorial: Forget the AI, We Have Live Editors","Welcoming new editors to the Code4Lib Journal","Amato,Sara","Code4Lib","https://journal.code4lib.org/articles/17352","editorial"
"c87bc9c0be764f618f272e1175978b7f",2007,"Communicat: The Next Generation Catalog That Almost Was…","Georgia Tech Libraries broke ground and made considerable headway on “the Communicat”: a content management system designed to improve access to the library’s collections (including records from the catalog, institutional repository and other sources) as well as allow individuals and groups to create their own localized libraries (similar to a social bookmarking service), that in turn helps build and grow the main collection.","Singer,Ross","Code4Lib","http://journal.code4lib.org/articles/24","Georgia Tech;catalog"
"c883f6a44ea94a83ac45f1696b486ec0",2016,"Metadata Analytics, Visualization, and Optimization: Experiments in statistical analysis of the Digital Public Library of America (DPLA)","This paper presents the concepts of metadata assessment and “quantification” and describes preliminary research results applying these concepts to metadata from the Digital Public Library of America (DPLA). The introductory sections provide a technical outline of data pre-processing, and propose visualization techniques that can help us understand metadata characteristics in a given context. Example visualizations are shown and discussed, leading up to the use of ""metadata fingerprints"" -- D3 Star Plots -- to summarize metadata characteristics across multiple fields for arbitrary groupings of resources. Fingerprints are shown comparing metadata characterisics for different DPLA ""Hubs"" and also for used versus not used resources based on Google Analytics ""pageview"" counts.The closing sections introduce the concept of metadata optimization and explore the use of machine learning techniques to optimize metadata in the context of large-scale metadata aggregators like DPLA. Various statistical models are used to predict whether a particular DPLA item is used based only on its metadata. The article concludes with a discussion of the broad potential for machine learning and data science in libraries, academic institutions, and cultural heritage.","A. Harper,Corey","Code4Lib","http://journal.code4lib.org/articles/11752","DPLA;metadata assessment;statistical analysis"
"c8b2281d8f9945d88f9ef8b594726258",2017,"Extending Omeka for a Large-Scale Digital Project","In September 2016, the department of Special Collections and Archives, Kent State University Libraries, received a Digital Dissemination grant from the National Historical Publications and Records Commission (NHPRC) to digitize roughly 72,500 pages from the May 4 collection, which documents the May 1970 shootings of thirteen students by Ohio National Guardsmen at Kent State University. This article will highlight the project team’s efforts to adapt the Omeka instance with modifications to the interface and ingestion processes to assist the efforts of presenting unique archival collections online, including an automated method to create folder level links on the relevant finding aids upon ingestion; implementing open source Tesseract to provide OCR to uploaded files; automated PDF creation from the raw image files using Ghostscript; and integrating Mirador to present a folder level display to reflect archival organization as it occurs in the physical collections. These adaptations, which have been shared via GitHub, will be of interest to other institutions looking to present archival material in Omeka.","Antell,Haley;Corall,Joe;Dressler,Virginia;Gilgenbach,Cara","Code4Lib","http://journal.code4lib.org/articles/12529","Omeka;Tesseract;OCR;Ghostscript;Mirador;GitHub"
"c9311ae1f6c24243abe45d95a2bd4cfc",2020,"Git and GitLab in Library Website Change Management Workflows","Library websites can benefit from a separate development environment and a robust change management workflow, especially when there are multiple authors. This article details how the Oakland University William Beaumont School of Medicine Library use Git and GitLab in a change management workflow with a serverless development environment for their website development team. Git tracks changes to the code, allowing changes to be made and tested in a separate branch before being merged back into the website. GitLab adds features such as issue tracking and discussion threads to Git to facilitate communication and planning. Adoption of these tools and this workflow have dramatically improved the organization and efficiency of the OUWB Medical Library web development team, and it is the hope of the authors that by sharing our experience with them others may benefit as well.","Engwall,Keith;Roe,Mitchell","Code4Lib","https://journal.code4lib.org/articles/15250","GitLab;OUWB;workflows;web development"
"c970308743274fa6a167cbcb7d7240a7",2008,"Reviving Digital Projects","What do you do when you are in charge of assessing and reviving an abandoned digital project you had no part in creating or implementing? This article will talk about the unique challenges and issues involved in such a project, drawing from a specific example at the University of Michigan Library. We contended with unfamiliar software, limited technical documentation, proprietary file formats and platform migration, and will discuss how we approached each of these specific technical issues. After reviving our project and reflecting on our process, we put together a list of guidelines that we feel will help assist others who may find themselves in similar situations.","Scholtz,Nicole;Green,Jen;Doty,Jennifer;Dietrich,Dianne","Code4Lib","http://journal.code4lib.org/articles/685","digital project;Michigan;guideline;migration"
"ca21d94fa27949ea93e82b2983673295",2015,"How to Hack it as a Working Parent","The problems faced by working parents in technical fields in libraries are not unique or particularly unusual. However, the cross-section of work-life balance and gender disparity problems found in academia and technology can be particularly troublesome, especially for mothers and single parents. Attracting and retaining diverse talent in work environments that are highly structured or with high expectations of unstated off-the-clock work may be impossible long term. (Indeed, it is not only parents that experience these work-life balance problems but anyone with caregiver responsibilities such as elder or disabled care.) Those who have the energy and time to devote to technical projects for work and fun in their off-work hours tend to get ahead. Those tied up with other responsibilities or who enjoy non-technical hobbies do not get the same respect or opportunities for advancement. Such problems mirror the experiences of women on the tenure track in academia, particularly women working in libraries, and they provide a useful corollary for this discussion. We present some practical solutions for those in technical positions in libraries. Such solutions involve strategic use of technical tools, and lightweight project management applications. Technical workarounds are not the only answer; real and lasting change will involve a change in individual priorities and departmental culture such as sophisticated and ruthless time management, reviewing workloads, cross-training personnel, hiring contract replacements, and creative divisions of labor.Ultimately, a flexible environment that reflects the needs of parents will help create a better workplace culture for everyone, kids or no kids.","Bedoya,Jaclyn;Heller,Margaret;Salazar,Christina;Yan,May","Code4Lib","http://journal.code4lib.org/articles/10409","parents;technocal positions"
"ca2688ff9fc84c179844e56dfb798697",2017,"The Devil’s Shoehorn: A case study of EAD to ArchivesSpace migration at a large university","A band of archivists and IT professionals at Harvard took on a project to convert nearly two million descriptions of archival collection components from marked-up text into the ArchivesSpace archival metadata management system.  Starting in the mid-1990s, Harvard was an alpha implementer of EAD, an SGML (later XML) text markup language for electronic inventories, indexes, and finding aids that archivists use to wend their way through the sometimes quirky filing systems that bureaucracies establish for their records or the utter chaos in which some individuals keep their personal archives.  These pathfinder documents, designed to cope with messy reality, can themselves be difficult to classify.  Portions of them are rigorously structured, while other parts are narrative.  Early documents predate the establishment of the standard; many feature idiosyncratic encoding that had been through several machine conversions, while others were freshly encoded and fairly consistent.  In this paper, we will cover the practical and technical challenges involved in preparing a large (900MiB) corpus of XML for ingest into an open-source archival information system (ArchivesSpace). This case study will give an overview of the project, discuss problem discovery and problem solving, and address the technical challenges, analysis, solutions, and decisions and provide information on the tools produced and lessons learned.  The authors of this piece are Kate Bowers, Collections Services Archivist for Metadata, Systems, and Standards at the Harvard University Archive, and Dave Mayo, a Digital Library Software Engineer for Harvard’s Library and Technology Services.  Kate was heavily involved in both metadata analysis and later problem solving, while Dave was the sole full-time developer assigned to the migration project.","Mayo,Dave;Bowers,Kate","Code4Lib","http://journal.code4lib.org/articles/12239","archivists;Harvard;project;ArchivesSpace;metadata conversion;EAD;SGML;case study;migration"
"ca559c60ff33453a90e6b7b2a08dec80",2016,"Creation of a Library Tour Application for Mobile Equipment using iBeacon Technology","We describe the design, development, and deployment of a library tour application utilizing Bluetooth Low Energy devices know as iBeacons. The tour application will serve as library orientation for incoming students. The students visit stations in the library with mobile equipment running a special tour app. When the app detects a beacon nearby, it automatically plays a video that describes the current location. After the tour, students are assessed according to the defined learning objectives. Special attention is given to issues encountered during development, deployment, content creation, and testing of this application that depend on functioning hardware, and the necessity of appointing a project manager to limit scope, define priorities, and create an actionable plan for the experiment.","Bradley,Jonathan;Henshaw,Neal;McVoy,Liz;French,Amanda;Gilbertson,Keith;Becksford,Lisa;Givens,Elisabeth","Code4Lib","http://journal.code4lib.org/articles/11338","library tour;iBeacons;Bluetooth"
"ca57f04055b646d283bfa9503be29ddf",2015,"Query Translation in Europeana","Europeana – a database containing European digital cultural heritage objects – recently introduced query translation in order to aid users in searching the collections regardless of language. The user enters query terms, and the portal searches for those terms in multiple languages. This article discusses the technical details of query translation with the aim of assisting similar projects to implement similar features.","Király,Péter","Code4Lib","http://journal.code4lib.org/articles/10285","Europeana;query translaton"
"cba1d96b94e9438eb17567e849393837",2019,"Natural Language Processing in the Humanities: A Case Study in Automated Metadata Enhancement","The Black Book Interactive Project at the University of Kansas (KU) is developing an expanded corpus of novels by African American authors, with an emphasis on lesser known writers and a goal of expanding research in this field. Using a custom metadata schema with an emphasis on race-related elements, each novel is analyzed for a variety of elements such as literary style, targeted content analysis, historical context, and other areas. Librarians at KU have worked to develop a variety of computational text analysis processes designed to assist with specific aspects of this metadata collection, including text mining and natural language processing, automated subject extraction based on word sense disambiguation, harvesting data from Wikidata, and other actions.","Wolfe,Erin","Code4Lib","https://journal.code4lib.org/articles/14834","automated metadata enhancement;case study;Kansas;metadata schema;automated subject creaion;word sense disambiguation;Wikidata"
"cc30d9ae67e84da098d9d6418dea6115",2017,"Recommendations for the application of Schema.org to aggregated Cultural Heritage metadata to increase relevance and visibility to search engines: the case of Europeana","Europeana provides access to more than 54 million cultural heritage objects through its portal Europeana Collections. It is crucial for Europeana to be recognized by search engines as a trusted authoritative repository of cultural heritage objects.
Indeed, even though its portal is the main entry point, most Europeana users come to it via search engines. Europeana Collections is fuelled by metadata describing cultural objects, represented in the Europeana Data Model (EDM). This paper presents the research and consequent recommendations for publishing Europeana metadata using the Schema.org vocabulary and best practices. Schema.org html embedded metadata to be consumed by search engines to power rich services (such as Google Knowledge Graph). Schema.org is an open and widely adopted initiative (used by over 12 million domains) backed by Google, Bing, Yahoo!, and Yandex, for sharing metadata across the web It underpins the emergence of new web techniques, such as so called Semantic SEO. Our research addressed the representation of the embedded metadata as part of the Europeana HTML pages and sitemaps so that the re-use of this data can be optimized. The practical objective of our work is to produce a Schema.org representation of Europeana resources described in EDM, being the richest as possible and tailored to Europeana's realities and user needs as well the search engines and their users.","Wallis,Richard;Isaac,Antoine;Charles,Valentine;Manguinhas,Hugo","Code4Lib","http://journal.code4lib.org/articles/12330","Schema.org;EDM;Europeana;embded metadata;search;sitemaps"
"cd161d1e248b483a9fcc5bb9dc9a420e",2012,"GLIMIR: Manifestation and Content Clustering within WorldCat","The GLIMIR project at OCLC clusters and assigns an identifier to WorldCat records representing the same manifestation. These include parallel records in different languages (e.g., a record with English descriptive notes and subject headings and one for the same book with French equivalents). It also clusters records that probably represent the same manifestation, but which could not be safely merged by OCLC's Duplicate Detection and Resolution (DDR) program for various reasons. As the project progressed, it became clear that it would also be useful to create content-based clusters for groups of manifestations that are generally equivalent from the end user perspective (e.g., the original print text with its microform, ebook and reprint versions, but not new editions). Lessons from the GLIMIR project have improved OCLC's duplicate detection program through the introduction of new matching techniques. GLIMIR has also had unexpected benefits for OCLC's FRBR algorithm by providing new methods for identifying outliers thus enabling more records to be included in the correct work cluster.","Gatenby,Janifer;O. Greene,Richard;Michael Oskins,W.;Thornburg,Gail","Code4Lib","http://journal.code4lib.org/articles/6812","GLIMIR;OCLC;clusters;FRBR;duplicate detection;manifestation"
"cd45cf354dc74308b96aa83d103bf0d4",2018,"Preparing Existing Metadata for Repository Batch Import: A Recipe for a Fickle Food","In 2016, the University of Waterloo began offering a mediated copyright review and deposit service to support the growth of our institutional repository UWSpace. This resulted in the need to batch import large lists of published works into the institutional repository quickly and accurately. A range of methods have been proposed for harvesting publications metadata en masse, but many technological solutions can easily become detached from a workflow that is both reproducible for support staff and applicable to a range of situations. Many repositories offer the capacity for batch upload via CSV, so our method provides a template Python script that leverages the Habanero library for populating CSV files with existing metadata retrieved from the CrossRef API. In our case, we have combined this with useful metadata contained in a TSV file downloaded from Web of Science in order to enrich our metadata as well. The appeal of this ‘low-maintenance’ method is that it provides more robust options for gathering metadata semi-automatically, and only requires the user’s ability to access Web of Science and the Python program, while still remaining flexible enough for local customizations.","Roy,William;Gray,Chris","Code4Lib","https://journal.code4lib.org/articles/13895","metadata;Waterloo;UWSpace;batch import;CSV;CrossRef API;metadata enrichment;Web of Science;Python"
"cd7e1d886f7f402cbc988ae260d0186c",2015,"Open Journal Systems and Dataverse Integration– Helping Journals to Upgrade Data Publication for Reusable Research","This article describes the novel open source tools for open data publication in open access journal workflows. This comprises a plugin for Open Journal Systems that supports a data submission, citation, review, and publication workflow; and an extension to the Dataverse system that provides a standard deposit API. We describe the function and design of these tools, provide examples of their use, and summarize their initial reception. We conclude by discussing future plans and potential impact.","Altman,Micah;Castro,Eleni;Crosas,Mercè;Durbin,Philip;Garnett,Alex;Whitney,Jen","Code4Lib","http://journal.code4lib.org/articles/10989","OJS;API;Dataverse;integration;impact"
"cde5bc1cee3b4d9a81758ca5f96356a5",2017,"An Interactive Map for Showcasing Repository Impacts","Digital repository managers rely on usage metrics such as the number of downloads to demonstrate research visibility and impacts of the repositories. Increasingly, they find that current tools such as spreadsheets and charts are ineffective for revealing important elements of usage, including reader locations, and for attracting the targeted audiences. This article describes the design and development of a readership map that provides an interactive, near-real-time visualization of actual visits to an institutional repository using data from Google Analytics. The readership map exhibits the global impacts of a repository by displaying the city of every view or download together with the title of the scholarship being read and a hyperlink to its page in the repository. We will discuss project motivation and development issues such as authentication with Google API, metadata integration, performance tuning, and data privacy.","Zhang,Hui;Lopez,Camden","Code4Lib","http://journal.code4lib.org/articles/12349","API;usage metrics;readership map;visualization;Google Analytics;metadata integration;data privacy"
"ce122f9470714b8e8e3f3c59ad0aeb79",2015,"Connecting Historical and Digital Frontiers: Enhancing Access to the Latah County Oral History Collection Utilizing OHMS (Oral History Metadata Synchronizer) and Isotope","The University of Idaho Library received a donation of oral histories in 1987 that were conducted and collected by a local county historical society in the 1970s. The audio cassettes and transcriptions were digitized in 2013 and 2014, producing one of the largest digital collections of oral histories - over 300 interviews and over 569 hours - in the Pacific Northwest. To provide enhanced access to the collection, the Digital Initiatives Department employed an open-source plug-in called the Oral History Metadata Synchronizer (OHMS) - an XML and PHP driven system that was created at the Louie B. Nunn Center for Oral History at the University of Kentucky Libraries - to deliver the audio MP3 files together with their  indexes and transcripts. OHMS synchronizes the transcribed text with timestamps in the audio and provides a viewer that connects search results of a transcript to the corresponding moment in the audio file. This article will discuss how we created the infrastructure by importing existing metadata, customized the interface and visual presentation by creating additional levels of access using complex XML files, enhanced descriptions using the Getty Art and Architecture Thesaurus for keywords and subjects, and tagged locations discussed in the interviews that were later connected to Google Maps via latitude and longitude coordinates. We will also discuss the implementation of and philosophy behind our use of the layout library Isotope as the primary point of access to the collection. The Latah County Oral History Collection is one of the first successful digital collections created using the OHMS system outside of the University of Kentucky.","Becker,Devin;Passehl-Stoddart,Erin","Code4Lib","http://journal.code4lib.org/articles/10643","Idaho;oral histories;Oral Histories Metadata Synchronizer;XML;PHP;MP3;transcripts;AAT;Kentucky"
"cecee58d9c7f43c1bfd6971146f2e57c",2013,"Developing a Digital Video Library with the YouTube Data API","MSU Library has created a digital video library using the YouTube APIto power our local library channel. It is a complete search and browse application with itemlevel views, microdata, a caching and optimization routine, and a file backup routine. Thearticle will discuss applying the YouTube API as a database application layer: workflowefficiencies, metadata procedures and local backup and optimization procedures. Code samplesin PHP, .htaccess examples, and shell commands used in developing the application and routineswill be explained at length. And finally, a complete prototype application will be released ongithub for other libraries to get started using the lessons learned. A live version of theapplication is here: http://www.lib.montana.edu/channel/. The real benefit of this method is the lowoverhead for smaller shops and the ability to scale production and distribution of digitalvideo.","Clark,Jason","Code4Lib","http://journal.code4lib.org/articles/7847","YouTube;API;MSU;video library;microdata;prototype"
