type,year,title,author,partof,resources,File,tags,abstract,alias,,,,,,,,,
,2020,ORCID for Wikidata: A workflow for matching author and publication items in Wikidata,Eva Seidlmayer,SWIB/SWIB2020/ORCID for Wikidata A workflow for matching author and publication items in Wikidata.md,"#swib/2020,#ORCID,#Wikidata,#bibliometric,#Wikidata","In the context of a bibliometric project, we retrieved social context information on authors of scientific publications from Wikidata in order to import it into the metadata of our dataset. While we were able to capture about 95% of the requested scholarly publications in Wikidata, only 3% of the authors could be assigned and used for retrieval of social context information. One reason probably was that authors in general are rarely curated in Wikidata. Whilst research papers account for 31.5% of the items, it is only 8.9% which represent humans in general, not even researchers in particular (according to Wikidata statistics, January 2020). Another reason we observed is the frequent absence of relations between the Wikidata item of a publication and the Wikidata item of the author(s), although the author is already listed. To fill the gap and in order to improve the foundation for bibliographic analysis in general, we established a workflow for matching authors and scholarly articles by making use of the ORCID (Open Researcher and Contributor ID) database. The presentation will demonstrate how we harvest information on publications and their authors from ORCID, how we query Wikidata for existing items that are also listed in ORCID, and how we perform the matching. Finally, it will be illustrated how the initial research project benefits from the presented enrichment of bibliometric details in Wikidata.",SWIB,,,,,,,,,,,
,2020,Open Data & Social Innovation: Experiences from Taiwan,Audrey Tang,SWIB/SWIB2020/Open Data & Social Innovation - Experiences from Taiwan.md,"#swib/2020,#taiwan,#iot","When we see “internet of things”, let’s make it an internet of beings. When we see “virtual reality”, let’s make it a shared reality. When we see “machine learning”, let’s make it collaborative learning. When we see “user experience”, let’s make it about human experience. When we hear “the singularity is near”, let us remember: the Plurality is here.",SWIB,,,,,,,,,,,
,2020,Sinopia Linked Data Editor,Jeremy Nelson,SWIB/SWIB2020/Sinopia Linked Data Editor.md,"#swib/2020,#Sinopia,#BIBFRAME,#Share-VDE,#machine-learning","'The Sinopia Linked Data environment is a Mellon foundation funded project that provides catalogers a native Linked-Data editor with a focus on the BIBFRAME ontology for describing resources. Following an iterative Agle development process, Sinopia is currently in it's third version with improved user interface and third-party integrations based on continuous feedback from an international cohort of users. This presentation will start off with a high-level introduction of Sinopia, followed by cataloger data workflows using external authority sources like Library of Congress and Share-VDE and supporting technologies, and finishing with the new and planned features, including machine learning RDF classification, in the upcoming year'.",SWIB,,,,,,,,,,,
,2020,Using IIIF and Wikibase to syndicate and share cultural heritage material on the Web,Jeff Keith Mixter,SWIB/SWIB2020/Using IIIF and Wikibase to syndicate and share cultural heritage material on the Web.md,"#swib/2020,#IIIF,#Wikibase,#CONTENTdm,#metadata","Digitized cultural heritage material is ubiquitous across the library, archive, and museum landscape but the material descriptions can vary based on domain, institutional best practices, and the amount of effort dedicated to digitization programs. OCLC Research has spent the past few years exploring two primary functions of digital material management: syndication of the material for research use and best metadata management practices for discoverability. This work is closely tied to OCLC’s participation in the IIIF Community. A key benefit of IIIF is aggregation. In 2019, OCLC started a research project that created an index of all CONTENTdm metadata and a discovery interface, providing access to 11 million digitized materials represented by 30 million images, all with IIIF standard support. This project showed the benefits of building an aggregated index and the challenges of working with highly-heterogenous metadata. Based on the findings of that project, OCLC launched a linked data pilot project to explore how we could help CONTENTdm users create and manage linked data for cultural materials. We used the MediaWiki Wikibase platform and, working with the pilot participants, designed a new data model. This effort reinforced the value of applying decentralized domain expertise to converting record metadata into linked data and identified transformation workflows. This presentation will discuss the project findings and demonstrate the services and applications we developed.",SWIB,,,,,,,,,,,
,2020,Using SkoHub for web-based metadata management & content syndication,"Adrian Pohl,Steffen Rörtgen",SWIB/SWIB2020/Using SkoHub for web-based metadata management & content syndication.md,"#swib/2020,#controlled/vocabulary,#SkoHub,#SKOS,#ActivityPub,#workshop","Authority files, thesauri and other controlled vocabularies systems have long been a key element for knowledge management. Frequently a controlled vocabulary is used in cataloguing by different institutions, thus indirectly connecting resources about one topic. In order to find all resources about one topic, one has to query different databases or create and maintain a discovery index. This approach is error-prone and requires high maintenance. SkoHub moves cataloguing of web-based material consequently to the web and builds new, powerful discovery tools on top. It is based on web standards like Simple Knowledge Organizations System (SKOS), ActivityPub and Linked Data Notifications. With the SkoHub infrastructure, knowledge management systems act as topic-based communication channels between content publishers and people looking for relevant resources. In effect, SkoHub allows to follow specific subjects (as in descriptors of a classification, thesaurus etc.) in order to be notified when someone has published new content about that subject on the web. After presenting SkoHub at SWIB19, we now offer a workshop so people can try it out. The workshop participants will learn about the different components by using them in different stages of metadata management'",SWIB,,,,,,,,,,,
,2020,"id.loc.gov and Wikidata, one year later",Matt Miller,"SWIB/SWIB2020/id.loc.gov and Wikidata, one year later..md","#swib/2020,#Wikidata,#LCSH,#LCCN,#bibliographic/systems","The id.loc.gov linked data platform at the Library of Congress has been ingesting Wikidata identifiers since mid-2019. This process has enabled the connection of over 1.2 million links between the two systems. These links are powered by Wikimedians adding a NACO or LCSH LCCN identifier to a Wikidata entity which then flows into the ID platform. Due to the scale and nature of Wikidata there is a high velocity of change to this data. New connections are made and broken everyday in addition to ancillary data changes like Wikidata labels. This talk will present the analysis of this ingest process from 2019 and 2020. We will take a detailed look at trends that emerged from this analysis as well as a holistic look at linked records in both systems. Topics around vandalism, comparing record completeness in the two systems, and change frequency will be explored. As more data from the Wikimedia ecosystem is leveraged in our bibliographic systems it is important to understand the dynamics and differences between the two worlds.",SWIB,,,,,,,,,,,
,2021,An Introduction to SKOS and SkoHub Vocabs,"Adrian Pohl,Steffen Rörtgen",SWIB/SWIB2021/An Introduction to SKOS and SkoHub Vocabs.md,"#swib/2021,#SKOS,#RDF,#controlled-vocabularies,#SkoHub","With Simple Knowledge Organization Systems (SKOS), the World Wide Web Consortium (W3C) more than 15 years ago published a clear and simple RDF-based data model for publishing controlled vocabularies on the web following Linked Data principles. Although a large part of controlled vocabularies – from simple value lists, to thesaurus and classifications – is created and maintained in libraries, SKOS has not been widely adopted yet in the library world. This workshop gives an introduction to SKOS with hands-on exercises. Participants will create and publish their own SKOS vocabulary using GitHub/GitLab and SkoHub Vocabs, a static site generator for SKOS concept schemes.",SWIB,,,,,,,,,,,
,2021,Annif corpus hackathon,Osma Suominen,SWIB/SWIB2021/Annif corpus hackathon.md,"#swib/2021,#Annif,#booth","Description: This booth is for those who’ve already completed the Annif tutorial (or are otherwise familiar with the Annif automatic indexing tool) and now want to get started using their own data sets with Annif. Bring your own data set (e.g. bibliographic records in any format, and/or abstracts or full text documents, indexed/classified with some controlled vocabulary) and we will help you convert those into the required corpus formats for Annif. Some programming skills are going to be necessary for the conversion; e.g. Jupyter Notebooks work great for this but we can help with any programming environment that you are familiar with.",SWIB,,,,,,,,,,,
,2021,Automatic subject indexing with Annif at the German National Library,"Sandro Uhlmann,Claudia Grote",SWIB/SWIB2021/Automatic subject indexing with Annif at the German National Library.md,"#swib/2021,#Annif,#DNB,#GND,#Docker,#bibliographic/database","The German National Library (Deutsche Nationalbibliothek, DNB) is currently setting up a new, modular system for fully automatic subject cataloguing, which allows for service-based flexible workflows. For the automatic-subject-indexing task, Annif, an open-source software for automatic indexing developed at the National Library of Finland, has been evaluated successfully for the DNB data. In the first part of the talk, results of the automatic subject indexing of German-language publications with descriptors of the Gemeinsame Normdatei (Integrated Authority File, GND) are presented. In this use case, 1.3 million GND descriptors are available for subject cataloguing and are applied to digital publications or tables of contents. Aspects of quality as well as the labeling of the metadata provenance of automatically assigned descriptors will be addressed. The second part illustrates the technical integration of Annif based on Docker in the new, modular environment in order to become part of the automatic cataloguing workflows from data collection, identification of the language of the text, selection of the appropriate Annif model, communication with Annif, to updating the bibliographic record with the retrieved Annif results in the bibliographic database.",SWIB,,,,,,,,,,,
,2021,BIBFRAME as a data model for aggregating heterogeneous data in a search portal,Thorsten Fritze,SWIB/SWIB2021/BIBFRAME as a data model for aggregating heterogeneous data in a search portal.md,"#swib/2021,#BIBFRAME,#Lin|gu|is|tik,#thesaurus,#ontology","The Lin|gu|is|tik portal is a research tool for the field of linguistics that has been developed at the University Library Frankfurt am Main since 2012. It provides an integrated search for discipline-specific scientific resources: printed as well as electronic publications, websites, and research data. In order to facilitate the inclusion of language resources that are part of the Linguistic Linked Open Data cloud, linked data technologies have increasingly been incorporated into the portal since 2015. As a major part of this effort the established thesaurus of the Bibliography of Linguistic Literature (BLL) comprising more than 9,000 subject terms has been re-modeled as an ontology (BLL Ontology) and made freely available online. Since our goal is to make full use of the opportunities linked data technologies offer, we decided to replace the underlying proprietary data scheme of the portal by a standardized data model that has been expressly designed for linked data applications. BIBFRAME has been selected to fulfill this role. In this presentation we will give an overview of the ongoing work in the current project phase (2020-2022) and discuss why we chose BIBFRAME for this use case, how we adapted it in terms of an application profile, how it fits into the overall LOD-centric architecture of the portal, and in what way it interacts with the BLL Ontology that is used throughout the portal as authority data. We will also show specific features that the chosen data model makes possible as well as give a brief technological overview.",SWIB,,,,,,,,,,,
,2021,BIOfid: Accessing legacy literature the semantic (search) way,Adrian Pachzelt,SWIB/SWIB2021/BIOfid Accessing legacy literature the semantic (search) way.md,"#swib/2021,#BIOfid,#semantic-search,#nlp","In BIOfid, we make full texts of legacy biodiversity literature available through a semantic search. The semantic search is capable of processing simple single queries for a species (e.g. ""beeches""), but also handles restriction for traits like ""Plants with red flowers"" by applying Natural Language Processing combined with a rule-based generation of database queries. For this purpose, the semantic search is aware of biological systematics (e.g. beeches are plants). Subsequently, the semantic search returns all documents that contain these species. Future expansions will include the geolocated search for a species in a specific area (e.g. ""Beeches in the alps""). To enable these search capabilities, the semantic search draws from a pool of both ontologies and semantically annotated full texts. Within BIOfid, these two kinds of data are intertwined to support the machine understanding of the full texts. In this talk, I will give an introduction into how literature and data are automatically harvested, processed, and prepared for being queried and presented in the BIOfid portal. Furthermore, I will give insights on how user query analysis is done in the portal, discuss its pros, cons, and alternative approaches (e.g. machine learning). Finally, I will give a insight on the current work in BIOfid that involves the extraction of facts from the full texts (Information Retrieval and Extraction).",SWIB,,,,,,,,,,,
,2021,CubicWeb and SparqlExplorer,SWIB/SWIB2021/CubicWeb and SparqlExplorer.md,"#swib/2021,#CubicWeb,#booth,#RDF,#SPARQL,#LogiLab","CubicWeb is a semantic web application framework, licensed under the LGPL, that empowers developers to efficiently build web applications and manage data. It can create an application based on an OWL ontology and import RDF described with this ontology (see also the CubicWeb workshop on Tuesday, 14:00 UTC). With SparqlExplorer, we can visually explore the content of a SPARQL endpoint without writing queries (see also the SparqlExplorer talk on Wednesday, 15:30 UTC). CubicWeb & SparqlExplorer are both maintained by LogiLab.",SWIB,,,,,,,,,,,,
,2021,"CubicWeb, the Semantic Content Management System","Fabien Amarger,Elodie Thieblin,Nicolas Chauvat","SWIB/SWIB2021/CubicWeb, the Semantic Content Management System.md","#swib/2021,#CubicWeb,#Linked-Open-Data,#OWL","Linked Open Data is often published via SPARQL endpoint or data ""dumps"" which do not provide content negociation on the URIs of the data they contain. Moreover, there is no easy to use user interface to manage linked data (including CRUD operations, but also user permissions, rendering, etc.). CubicWeb is a SCMS (Semantic Content Management System) for Linked Open Data.This python-based framework can be used to import OWL schema and RDF data automatically to generate a new CubicWeb instance. This instance can be used out-of-the-box as a single application to serve RDF data through a conventional web interface for browsing and through content negociation for downloading. No need to configure anything, just import and launch the app. The CubicWeb framework implements an administration interface to manage data easily even for non technical people. All the common features of a web application framework are available. We propose to discover together CubicWeb to deploy and serve Linked Open Data: - How to make a CubicWeb instance from an OWL ontology; - How to import RDF data that conforms to the above ontology; - How to browse and query the imported data; - How to add/edit/delete data from the interface; - How to have other applications get RDF data through content negociation. Last but not least, CubicWeb is free/libre and open-source software. Do not hesitate to reuse and contribute!",SWIB,,,,,,,,,,,
,2021,From string to thing: Wikidata based query expansion,Bernd Uttenweiler,SWIB/SWIB2021/From string to thing Wikidata based query expansion.md,"#swib/2021,#Wikidata,#Primo/VE,#SPARQL/queries","'Our discovery system Primo VE (Ex Libris) returns a result list after entering a search string. Retrieval of resources by instances of the categories ""Person"" and ""Place"" is not possible. But these would have 2 advantages: We can better link (in both directions) to other sites that are built on persons or places. And: We can offer additional research support to our users, especially from the Digital Humanities field. We need to find a way from the entered search term (string) to the object (thing) ""person"" or ""place"". For this purpose, the user's ""normal"" search query is dynamically preprocessed by SPARQL queries against Wikidata in such a way that the user is provided with offers for matching places and people. When the user makes a selection from the list of persons or places, we have completed the step from string to thing. Besides, this allows names to be disambiguated and name variants that do not exist in the catalog to be taken into account. If the user makes a selection, then a person page or place page is rendered. On the person page are biographical information, links to other sites, researcher profiles, and archive holdings (from Wikidata, Entityfacts, beacon.findbuch, Metagrid). Among other things, teacher student relationships are also presented and the user can go to the teacher's or student's person page. Based on Wikidata graphs, the resources of the catalog are linked together in new ways. The presentation will provide insights into the objectives, decisions and implementation under Primo. The person and place pages are are implemented in our productive system. Selection options for the user within the search process are implemented in a test system and planned to go live soon. Link to Test system: Suggestions for persons'",SWIB,,,,,,,,,,,
,2021,Handling IIIF and Linked Data in the Handschriftenportal,"Leander Seige,Annika Schröer",SWIB/SWIB2021/Handling IIIF and Linked Data in the Handschriftenportal.md,"#swib/2021,#IIIF,#Handschriftenportal","The new manuscript portal for Germany - Handschriftenportal - will become the central information platform for medieval and early modern manuscripts in German collections, providing descriptive information on manuscripts as well as digital facsimiles. In a decentralized approach, digital images from various institutions will be integrated leveraging the International Image Interoperability Framework (IIIF). Both images and texts will later be the target of user generated annotations. This does and will provide various challenges for the Handschriftenportal, such as: publishing reliable URIs for digitized manuscripts with truly persistent content in the institutions’ backends; linking portal data with external authority data; linking annotations with author information; handling born-digital texts in the context of the IIIF image viewer Mirador; enhancing annotations to citable and persistent micro-publications. Also, there should be ways to feed information on user-generated content back to the institutions holding the original manuscripts. The talk will report on the project's current implementations and future plans, while - at the time SWIB 2021 will take place - the Handschriftenportal will just recently have gone live. The Handschriftenportal is a DFG-funded joint project of the State Libraries in Berlin and Munich, the Herzog August Library Wolfenbüttel and Leipzig University Library.",SWIB,,,,,,,,,,,
,2021,IIIF in the wild,"Leander Seige,Karsten Heck",SWIB/SWIB2021/IIIF in the wild.md,"#swib/2021,#IIIF,#booth,#workshop","The International Image Interoperability Framework (IIIF) allows cross-institutional use of digital images and other media. Not only does this technology allow scholarly work with unique artifacts of human history to be taken to new levels and provide researchers with unprecedented tools. The flexibility of the standard also allows artifacts often made available under free licenses to be used to create new works of art, culture and education. The workshop will start with an introduction on how to find and use IIIF resources. From there, we will show which implementation details of IIIF services enable or prevent the reusability of the digital resources. For this we will use freely available IIIF applications and real IIIF repositories of well-known institutions around the globe. This may include digital workspaces, storytelling tools and fun apps. Participants should bring their own laptops. Having an own pre-created account on Github might be helpful. The workshop is intended for both: those who provide IIIF services and those who, as scholars or otherwise creative workers, would like to use IIIF in their daily work.",SWIB,,,,,,,,,,,
,2021,Introduction to Fedora 6.0,"Arran Griffith,Daniel Bernstein",SWIB/SWIB2021/Introduction to Fedora 6.0.md,"#swib/2021,#Fedora,#workshop","Fedora is a flexible, extensible, open source repository platform for managing, preserving, and providing access to digital content. For the past several years the Fedora community has prioritized alignment with linked data best practices and modern web standards, including the Linked Data Platform (LDP), Web Access Controls (WebAC), Memento, Activity Streams, and more. With the recent release of Fedora 6.0, we have shifted our attention back to Fedora's digital preservation roots with a focus on durability and the Oxford Common File Layout (OCFL). This workshop will provide an introduction to Fedora 6.0 with a focus on both the linked data and digital preservation capabilities. Both new and existing Fedora users will be interested in learning about and experiencing Fedora features first-hand. Attendees will be given access to individual cloud-hosted Fedora instances to use during the workshop.'",SWIB,,,,,,,,,,,
,2021,Introduction to OpenRefine,Sandra Fauconnier,SWIB/SWIB2021/Introduction to OpenRefine.md,"#swib/2021,#OpenRefine,#Wikidata","OpenRefine is a powerful free and open source tool for working with messy data: cleaning it, transforming it from one format into another, and connecting it with knowledge bases, including Wikidata. OpenRefine is used by quite diverse communities interested in data manipulation and cleaning: librarians, researchers, data scientists, data journalists, and in the Wikimedia community. This workshop demonstrates the basic functionalities of OpenRefine, including how to reconcile data with Wikidata.",SWIB,,,,,,,,,,,
,2021,Introduction to Solid,Hochsten Bach,SWIB/SWIB2021/Introduction to Solid.md,"#swib/2021,#Solid,#booth,#pods,#protocol","Description: Solid lets people store their data securely in decentralized data stores called Pods. Pods are like secure personal web servers for data. All data in a pod is accessible via the Solid Protocol. When data is stored in someone’s pod, they control who and what can access it. Any kind of data can be stored in a Solid pod, including regular files that you might store in a Google Drive or Dropbox folder, but it is the ability to store Linked Data that makes Solid special.",SWIB,,,,,,,,,,,
,2021,Introduction to the Annif automated indexing tool,"Osma Suominen,Mona Lehtinen,Juho Inkinen,Moritz Fürneisen,Anna Kasprzik",SWIB/SWIB2021/Introduction to the Annif automated indexing tool.md,"#swib/2021,#Annif,#tutorial,#metadata,REST,API,#flipped-classroom,#hackathon","Many libraries and related institutions are looking at ways of automating their metadata production processes for example through the adoption of AI technology. In this hands-on tutorial, participants will be introduced to the multilingual automated subject indexing tool Annif (annif.org) as a potential component in a library’s metadata generation system. By completing exercises, participants will get practical experience on setting up Annif, training algorithms using example data, and using Annif to produce subject suggestions for new documents using the command line interface, the web user interface and REST API provided by the tool. The tutorial will also introduce the corpus formats supported by Annif so that participants will be able to apply the tool to their own vocabularies and documents. The tutorial will be organized using the flipped classroom approach: participants are provided with a set of instructional videos and written exercises, and are expected to attempt to complete them on their own time before the tutorial event, starting at least a week in advance. The actual event will be dedicated to solving problems, asking questions and getting a feeling of the community around Annif. Participants are instructed to use a computer with at least 8GB of RAM and at least 20 GB free disk space to complete the exercises. The organizers will provide the software as a preconfigured VirtualBox virtual machine. Alternatively, Docker images and a native Linux install option are provided for users familiar with those environments. No prior experience with the Annif tool is required, but participants are expected to be familiar with subject vocabularies (e.g. thesauri, subject headings or classification systems) and subject metadata that reference those vocabularies. Exercises and introductory videos can be found in the Annif-tutorial GitHub repository. We also plan to hold a hackathon-style event on Open Day at SWIB 21. This hackathon would be targeted to those who can already work fluently with Annif but would like deeper knowledge on how to apply Annif to their own data.",SWIB,,,,,,,,,,,
,2021,Metafacture,SWIB/SWIB2021/Metafacture.md,"#swib/2021,#Metafacture,#metadata",Metafacture is a toolkit for processing semi-structured data with a focus on library metadata.,SWIB,,,,,,,,,,,,
,2021,OpenRefine,SWIB/SWIB2021/OpenRefine.md,"#swib/2021,#OpenRefine","Description: OpenRefine is a powerful free and open source tool for working with messy data: cleaning it, transforming it from one format into another, and connecting it with knowledge bases, including Wikidata. [OpenRefine] is used by quite diverse communities interested in data manipulation and cleaning: librarians, researchers, data scientists, data journalists, and in the Wikimedia community.",SWIB,,,,,,,,,,,,
,2021,"Publication, dissemination and network collaboration in the documentation of digital collections of memory institutions: interoperability between the information environments Wikidata, Wikimedia Commons, Wikipedia and the free software Tainacan",Dalton Lopes Martins,"SWIB/SWIB2021/Publication, dissemination and network collaboration in the documentation of digital collections of memory institutions interoperability between the information environments Wikidata, Wikimedia Commons, Wikipedia and the free software Tainacan.md","#swib/2021,#Wikidata,#information-architecture,#Tainacan,#Brazil","The presentation proposes the development of a service that facilitates the publication and monitoring of editions and collaborations carried out by users of digital collections from memory institutions in the Wikidata, Wikimedia Commons and Wikipedia environments. The project is in the initial phase of modeling and information architecture development. Therefore, it proposes the technical modeling of a feedback service, called roundtripping, between the information networks of the wiki ecosystem and the free software Tainacan. Tainacan has become an important free software for the management and dissemination of digital collections in a network of memory institutions in Brazil. There are important technical and operational challenges for the implementation of a service that not only allows the publication of collections from a digital repository of a memory institution, but also monitors the reuse, editions and collaborations of users in other information networks. By allowing the connection between the Wikidata, Wikimedia Commons and Wikipedia information networks for the publication and encouragement of the reuse of the digital collections of institutions already published in Tainacan, the project aims to expand the circulation of heritage collections, make the knowledge generated about them relevant and, thus, value Brazilian material culture on the network society. All functionalities imagined for the project will be implemented integrated to the Tainacan plugin. The research project involves a cooperation between the Wikimedia Brasil Association and the São Paulo Museum of the University of São Paulo.",SWIB,,,,,,,,,,,
,2021,QA catalogue,SWIB/SWIB2021/QA catalogue.md,"#swib/2021,#FRBR,#MARC21","Description: QA catalogue is an open source toolset for detecting particular aspects of either a selection of MARC21 records or a full library catalogue. The aspects that the tool analyses are: validity of the structure and the data element values against MARC21 bibliographic standard (and definitions of locally defined data elements); completeness and three variations of weighted completeness (these are implementation of suggestions found in research papers); the support of FRBR functions; analysis of subject indexing and authorities, the analysis of the positional control fields (Leader, 00[6-8]); the weight of the most frequently used data elements; and the cataloguing history.",SWIB,,,,,,,,,,,,
,2021,RDA/RDF at the University of Washington Libraries,"Benjamin Moore Riesenberg,Theodore Gerontakos,Jian Lee,Melissa Morgan,Crystal Clements",SWIB/SWIB2021/RDARDF at the University of Washington Libraries.md,"#swib/2021,#RDA,#RDF,#Sinopia","The Linked Data Team at the University of Washington Libraries describes their work using RDA/RDF. This work includes ongoing creation and use of RDA/RDF machine-readable application profiles compatible with the Sinopia Linked Data Editor, a mapping and conversion project between the RDA/RDF and BIBFRAME data models, and a recently-launched project to create a mapping from MARC21 to RDA/RDF with future large-scale metadata conversion in mind. The Linked Data Team at the University of Washington Libraries’ goal in doing this work is to demonstrate that RDA/RDF is a better tool for representing RDA bibliographic descriptions than BIBFRAME, and to lay the groundwork for expanding the use of the RDA/RDF ontology in the international GLAM community.",SWIB,,,,,,,,,,,
,2021,Representing the Luxembourg Shared Authority File based on CIDOC-CRM in Wikibase,"Jose Emilio Labra Gayo,Michelle Pfeiffer,Andra Waagmeester,Maarten Zeinstra,Maarten Brinkerink,Joël Thill,Christel Kayser",SWIB/SWIB2021/Representing the Luxembourg Shared Authority File based on CIDOC-CRM in Wikibase.md,"#swib/2021,#CIDOC,#Shared-Authority-File,#Wikibase","'The Luxembourg Competency Network on Digital Cultural Heritage is developing a Shared Authority File, to combine the knowledge from national heritage institutions and to increase the impact of the member institutions' digitised collections. The data of the authority file uses a custom developed CIDOC-CRM RDF/XML data model, starting with a model for authority records for person entities. The Shared Authority File uses the open source product Wikibase as its main data store and internal user interface. Referring to CIDOC-CRM as an ontological standard in the context of Wikibase is challenged in a particular manner due to the event-centric approach of the domain ontology. This contribution describes how the project solved the challenge of hosting data conforming to CIDOC-CRM on a Wikibase instance, while leveraging the qualifier/reference model of Wikibase. This solution takes into account some quality attributes like intuitiveness, expressiveness and consistency of the hosted data. We have created a prototype of a populated Wikibase from existing database dumps, which demonstrates the feasibility of the proposed approach. We consider that the mapping between the developed CIDOC-CRM model and the Wikibase model that we present in this paper can be valuable for other cultural heritage institutions working with Wikibase.'",SWIB,,,,,,,,,,,
,2021,Semi-automated methods for BIBFRAME work entity description,Jim Hahn,SWIB/SWIB2021/Semi-automated methods for BIBFRAME work entity description.md,"#swib/2021,#BIBFRAME,#LCSH,#Annif,#API","Describing library resources with the BIBFRAME vocabulary and its core entities of Work, Instance, and Item is a resource intensive process. Cataloging in linked data RDF editors with BIBFRAME involves careful selection of, and referencing to, external authority entities. Creating external authoritative links is essential to produce an accurate context while describing the BIBFRAME Work entity in an RDF editor. This presentation will report an investigation of machine learning methods for the semi-automated creation of a BIBFRAME Work entity description within the RDF linked data editor Sinopia. The automated subject indexing software Annif was configured with the Library of Congress Subject Headings (LCSH) vocabulary from the Linked Data Service. A dataset comprising 9.3 million titles and LCSH linked data references from the IvyPlus POD project was used as the training corpus. POD is a data aggregation project involving member institutions of the IvyPlus Library Confederation and contains over seventy million MARC21 records, nearly 40 million of which are unique to the corpus. The machine learning outputs, accessed by Annif web API, enable a feature for dynamically auto suggesting subject attributes based on a cataloger supplied title. This method of research and development is foregrounded with considerations for ethical use of semi-automated subject description. Semi-automation as a potential integration target is in contrast to completely automated cataloging and is a very specific use of machine learning. In this work automation was used as a way to support, not replace, professional expertise.",SWIB,,,,,,,,,,,
,2021,SkoHub Vocabs,SWIB/SWIB2021/SkoHub Vocabs.md,"#swib/2021,#SkoHub,#Vocabs,#SKOS",SkoHub Vocabs is a static site generator for publishing SKOS concepts schemes on the web.,SWIB,,,,,,,,,,,,
,2021,"SparqlExplorer, exploring Linked Open Data","Fabien Amarger,Elodie Thieblin,Chauvat Nicolas","SWIB/SWIB2021/SparqlExplorer, exploring Linked Open Data.md","#swib/2021,#SPARQL,#SparqlExplorer","Since developing and maintaining web applications is costly, a lot of the data published in SPARQL endpoints is difficult to explore by users that are not experts of LOD tools and languages. In order to make that data more accessible we developed SparqlExplorer, a web application that can be plugged into any SPARQL endpoint to make its content browsable without writing a single query by applying views to render web pages. For example, to explore a dataset about books, SparqlExplorer would use a book-specific views that executes a SPARQL query to retrieve that data related to a book and generate a web page that displays the title, the ISBN and maybe a thumbnail of the cover. Views are javascript functions that take data and output HTML. Views depend on the structure of the input data, but are independent of the SPARQL endpoint. A ""Book"" view can be reused on all libraries and bookstore SPARQL endpoints that published data using the vocabulary that the view expects as input. Views are simple functions that do not require the developers to have a deep understanding of Semantic Web technologies: usual front-end knowledge is enough. Last but not least, SparqlExplorer is free/libre and open-source software. Do not hesistate to reuse and contribute!",SWIB,,,,,,,,,,,
,2021,String matching algorithms in OpenRefine clustering and reconciliation functions - a case study of person name matching,Christiane Klaes,SWIB/SWIB2021/String matching algorithms in OpenRefine clustering and reconciliation functions - a case study of person name matching.md,"#swib/2021,#OpenRefine,#clustering,#reconciliation,#ElexiFinder,#LexBib","Person entities are important linking nodes both within and between Linked Open Data resources across different domains and use cases. Therefore, efficient identity management is a crucial part of resource development and maintenance. This case study is concerned with the task of semi-automatic population of a newly developed domain knowledge graph, LexBib Wikibase with high-quality person data. We aim to transform person name literals taken from publication metadata into Semantic Web entities, to enable improved retrieval and entity enrichment for the domain-specific discovery portal ElexiFinder. In a prototype workflow, the open source tool OpenRefine is used as a one-tool solution to perform deduplication, disambiguation and reconciliation of person names with reference datasets, using a sample of 3.104 name literals taken from LexBib bibliography. We closely examine OpenRefine’s clustering functions with its underlying string matching algorithms, focusing on their ability to account for different error types that frequently occur in person name matching, such as spelling errors, phonetic variations, initials, or double names. Following the same approach, string matching processes implemented in two widely used reconciliation services for Wikidata and VIAF are examined. OpenRefine offers various features. We also analyse the usefulness of OpenRefine features to support further processing of algorithmic output. The results of this case study may contribute to a better understanding and subsequent further development of interlinking features in OpenRefine and adjoining reconciliation services. By offering empiric data on OpenRefine’s underlying string matching algorithms, the study’s results supplement existing guides and tutorials on clustering and reconciliation, especially for person name matching projects.",SWIB,,,,,,,,,,,
,2021,Surveillance capitalism in our libraries,Sarah Lamdan,SWIB/SWIB2021/Surveillance capitalism in our libraries.md,"#swib/2021,#RELX,#ProQuest","'In the transition from industrial to informational capitalism, much of our lived experience has gone from physical to digital, including library services. As publishers, library vendors, and other informational service providers have become internet-based companies, their business models have transitioned from analog services to data-based services. In short, our traditional library service providers are becoming data analytics companies, dabbling in, or diving into personal data brokering. From RELX to ProQuest, major library vendors are finding new ways to extract and monetize people's personal data. Researchers are finding surveillance software like ThreatMetrix in their research databases, and data analytics companies like Clarivate are trying to acquire ProQuest, a major library service platform provider to exploit library patrons' data to create more academic metrics to sell grant funders and research institutions. All of these corporate decisions are part of a trend of our vendors collecting library patrons' personal data. The increasing surveillance capitalism in our library spaces makes open access more important than ever.'",SWIB,,,,,,,,,,,
